浪潮信息,24.600,24.960,24.950,25.990,24.580,24.940,24.950,60088610,1523410319.450,27000,24.940,17100,24.930,17400,24.920,17800,24.910,41900,24.900,142992,24.950,116650,24.960,30200,24.970,14500,24.980,15900,24.990,2018-05-04,15:05:03,00
赣锋锂业,62.320,62.560,63.740,64.660,62.300,63.730,63.740,19514368,1247038097.380,13000,63.730,15600,63.720,2400,63.710,7700,63.700,200,63.690,41116,63.740,62200,63.750,1200,63.760,10300,63.770,19400,63.780,2018-05-04,15:05:03,00
福晶科技,16.350,16.450,16.330,16.670,16.260,16.330,16.340,8015209,132065568.120,1700,16.330,1700,16.320,3100,16.310,21791,16.300,4000,16.290,17000,16.340,14700,16.350,2900,16.360,6900,16.370,3400,16.380,2018-05-04,15:05:03,00
